UnixTimeStamp,Date(UTC),Gas Fee USD,volatility
1476662400,10/17/2016,7.537531593961401e-07,4.885111295684015
1476748800,10/18/2016,7.013638119125e-07,4.895682696812062
1476835200,10/19/2016,3.2018963974792e-07,5.660349427973601
1476921600,10/20/2016,3.420835707555501e-07,5.650978072517785
1477008000,10/21/2016,3.2983914414492e-07,5.644867077848702
1477094400,10/22/2016,3.083551410996001e-07,5.648315406772302
1477180800,10/23/2016,3.249140870803e-07,5.328291477250616
1477267200,10/24/2016,3.189914764544201e-07,5.3121746236399146
1477353600,10/25/2016,2.8982314426008004e-07,5.283305164015619
1477440000,10/26/2016,2.8481823556950004e-07,5.266401656092328
1477526400,10/27/2016,2.8958825836233e-07,5.240719671099502
1477612800,10/28/2016,2.9243828049420005e-07,5.225557860488108
1477699200,10/29/2016,2.7981725650429004e-07,5.226533482977811
1477785600,10/30/2016,2.884735386429601e-07,5.228574822260938
1477872000,10/31/2016,2.7229483343625e-07,5.2269192452070525
1477958400,11/1/2016,2.935472869345e-07,5.231095593186114
1478044800,11/2/2016,2.649153555810201e-07,5.240897445944365
1478131200,11/3/2016,2.7108459900528e-07,5.225847054866399
1478217600,11/4/2016,2.6660082751575005e-07,5.224852943647648
1478304000,11/5/2016,2.6882856357731e-07,5.2160533680251415
1478390400,11/6/2016,2.639821600042101e-07,5.215760091644316
1478476800,11/7/2016,2.6766040467610004e-07,5.215493182287563
1478563200,11/8/2016,2.6453658242208e-07,5.214758706942725
1478649600,11/9/2016,2.7317270492792e-07,5.213731847682972
1478736000,11/10/2016,2.5988434486276e-07,5.215878167975974
1478822400,11/11/2016,2.9727182817297e-07,5.231850326654545
1478908800,11/12/2016,2.5143017989140004e-07,3.5459484968004564
1478995200,11/13/2016,2.5495942466529004e-07,3.212418829105066
1479081600,11/14/2016,2.4969184273e-07,2.912543602658767
1479168000,11/15/2016,2.512702285688e-07,2.916798552319162
1479254400,11/16/2016,2.4770764992974e-07,2.917676880320027
1479340800,11/17/2016,2.421280839998e-07,2.9153094698594657
1479427200,11/18/2016,2.3614666669286002e-07,1.0973412770557405
1479513600,11/19/2016,2.363676273498e-07,1.063327767834649
1479600000,11/20/2016,2.3253056828925005e-07,1.0598941282061525
1479686400,11/21/2016,2.3735138323888005e-07,1.045999549644449
1479772800,11/22/2016,2.2956107803416e-07,1.0255725999940968
1479859200,11/23/2016,2.403083387973e-07,1.0444425363976741
1479945600,11/24/2016,2.579875589393e-07,1.032727976075236
1480032000,11/25/2016,2.2949961249639006e-07,1.1050544544321
1480118400,11/26/2016,2.3015441687548e-07,1.1023623907266265
1480204800,11/27/2016,2.2503427060851006e-07,1.1016826725300957
1480291200,11/28/2016,2.2304562777435e-07,1.0942696546670192
1480377600,11/29/2016,2.0583431958772e-07,1.1138606977549108
1480464000,11/30/2016,2.0079397882825e-07,1.1024349814996854
1480550400,12/1/2016,1.9230827608192002e-07,1.0637778170480958
1480636800,12/2/2016,1.7667845048025006e-07,1.0467581059986888
1480723200,12/3/2016,1.8037667237460006e-07,1.0457763902400452
1480809600,12/4/2016,1.7074018137306004e-07,1.0556554098397042
1480896000,12/5/2016,1.5797664801039006e-07,1.0743597948587384
1480982400,12/6/2016,1.7987616713455006e-07,1.191234930178838
1481068800,12/7/2016,1.951803495694e-07,1.2330653699970655
1481155200,12/8/2016,7.798583160405701e-06,12.958599410461394
1481241600,12/9/2016,1.9552949578272e-07,18.538375385502597
1481328000,12/10/2016,1.8408823527767e-07,18.538685224529036
1481414400,12/11/2016,1.894393745008e-07,18.53187817391463
1481500800,12/12/2016,1.9940269924185e-07,18.524933401442468
1481587200,12/13/2016,1.90250776044e-07,18.525255377103626
1481673600,12/14/2016,1.8614904155234002e-07,18.52526259260147
1481760000,12/15/2016,1.7921061900784e-07,18.525422509053993
1481846400,12/16/2016,1.804902869497e-07,18.525529008302556
1481932800,12/17/2016,1.8073788082962002e-07,18.52551988613416
1482019200,12/18/2016,1.8930254808132002e-07,18.526450154168202
1482105600,12/19/2016,1.7596994583204e-07,18.527829307660824
1482192000,12/20/2016,1.8306958562277e-07,18.528607914767232
1482278400,12/21/2016,1.8567134303745002e-07,18.52849737261509
1482364800,12/22/2016,1.5647680215064002e-07,18.53707653473743
1482451200,12/23/2016,1.5675400372480004e-07,18.535963466899172
1482537600,12/24/2016,1.6560735594405e-07,18.53511929863112
1482624000,12/25/2016,1.6347730089128002e-07,18.531448911892316
1482710400,12/26/2016,1.6448994287495e-07,18.53148452453908
1482796800,12/27/2016,1.655405166987e-07,18.531536475679225
1482883200,12/28/2016,1.7276443776872006e-07,18.532457719863256
1482969600,12/29/2016,1.8920990667471e-07,18.533733701495372
1483056000,12/30/2016,1.8634730703744002e-07,18.533621078557704
1483142400,12/31/2016,1.8072472689565005e-07,18.533326121418572
1483228800,1/1/2017,1.8317006325222006e-07,18.530976319744358
1483315200,1/2/2017,1.9173470141568e-07,18.531512276552405
1483401600,1/3/2017,2.229162230592e-07,18.537435522050945
1483488000,1/4/2017,2.5065517991872e-07,18.538448901752798
1483574400,1/5/2017,2.33980201233e-07,18.53596521145072
1483660800,1/6/2017,2.3170888160975005e-07,18.534183239855782
1483747200,1/7/2017,2.2363800187399e-07,12.926082149688519
1483833600,1/8/2017,2.3619961431872e-07,1.1815308425179067
1483920000,1/9/2017,2.355346791114e-07,1.157521988396432
1484006400,1/10/2017,2.3772002640875007e-07,1.1551857399355032
1484092800,1/11/2017,2.2291137047258006e-07,1.1704132950298645
1484179200,1/12/2017,2.2602979655361e-07,1.1564020812377735
1484265600,1/13/2017,2.1633242150022e-07,1.16553571479079
1484352000,1/14/2017,2.1916868598954e-07,1.1553892507650292
1484438400,1/15/2017,2.2150840300836006e-07,1.1554693712421205
1484524800,1/16/2017,2.1477546810475002e-07,1.1628333291142605
1484611200,1/17/2017,2.3060736027108006e-07,1.1768674719370444
1484697600,1/18/2017,2.2846087842808e-07,1.1431259516304635
1484784000,1/19/2017,2.3184476088340001e-07,1.137959362840739
1484870400,1/20/2017,2.371205536936e-07,1.1389139861509854
1484956800,1/21/2017,2.444454658599101e-07,0.9391764790464703
1485043200,1/22/2017,2.3688431947341e-07,0.9520501960198614
1485129600,1/23/2017,2.4003951070638e-07,0.9403886889234474
1485216000,1/24/2017,2.3207482107570005e-07,0.9501836310630374
1485302400,1/25/2017,2.3468689239570006e-07,0.9499789673378778
1485388800,1/26/2017,2.3940121273215e-07,0.9501680351132745
1485475200,1/27/2017,2.3594678258695002e-07,0.9480835020691519
1485561600,1/28/2017,2.3419586027806e-07,0.9039726232416967
1485648000,1/29/2017,2.3446085482206006e-07,0.9006742624588404
1485734400,1/30/2017,2.3612593191516e-07,0.8900369457551033
1485820800,1/31/2017,2.4644452206213005e-07,0.8977615425212322
1485907200,2/1/2017,2.4134967795456004e-07,0.8943731220510575
1485993600,2/2/2017,2.4388097217946004e-07,0.7309771453338758
1486080000,2/3/2017,2.4646956372915e-07,0.6048772870613751
1486166400,2/4/2017,2.5609592482648e-07,0.5669221375154879
1486252800,2/5/2017,2.5055404139304004e-07,0.5719127065340633
1486339200,2/6/2017,2.545689819690801e-07,0.5567492405285925
1486425600,2/7/2017,2.562720559546e-07,0.52648884926884
1486512000,2/8/2017,2.5935284930980004e-07,0.5270536276358722
1486598400,2/9/2017,2.501472351887201e-07,0.544017034774315
1486684800,2/10/2017,2.5405707147282e-07,0.49074060126399177
1486771200,2/11/2017,2.5369520341122e-07,0.48990331366804013
1486857600,2/12/2017,2.5839016354664e-07,0.46085577065805877
1486944000,2/13/2017,2.6436659388734e-07,0.46403219468333995
1487030400,2/14/2017,2.9664552867300005e-07,0.5999167783655015
1487116800,2/15/2017,4.1394322672257e-07,1.265050751109629
1487203200,2/16/2017,2.927001505008e-07,1.7903295853024308
1487289600,2/17/2017,2.8662224717976004e-07,1.7922029914122843
1487376000,2/18/2017,2.958333884186e-07,1.7940239500937871
1487462400,2/19/2017,2.870610329711601e-07,1.7980964671484259
1487548800,2/20/2017,2.8127718649156e-07,1.7982705895069802
1487635200,2/21/2017,2.882085207994e-07,1.7946973896587284
1487721600,2/22/2017,2.8989558476487e-07,1.794535560774306
1487808000,2/23/2017,2.985968865119501e-07,1.790342547468744
1487894400,2/24/2017,2.9832710741058e-07,1.7906023433392169
1487980800,2/25/2017,3.0641511760227005e-07,1.7913356395199032
1488067200,2/26/2017,3.322350824482901e-07,1.8069361411909024
1488153600,2/27/2017,3.606638786546501e-07,1.8221094820358517
1488240000,2/28/2017,3.7894273773528003e-07,1.82547216078153
1488326400,3/1/2017,4.8091618379025e-07,1.9826538223198784
1488412800,3/2/2017,4.5047622971412e-07,2.0053308721203833
1488499200,3/3/2017,4.4819654281892004e-07,2.0020173483589763
1488585600,3/4/2017,4.2342612815332e-07,2.020008058512906
1488672000,3/5/2017,4.3166570347138e-07,2.0198115036279325
1488758400,3/6/2017,4.4799675091175003e-07,2.019671439821716
1488844800,3/7/2017,4.243385151835701e-07,2.030972582299878
1488931200,3/8/2017,3.7575540894876e-07,2.088206087075189
1489017600,3/9/2017,3.977740964481901e-07,2.0936506608974983
1489104000,3/10/2017,4.9193847706683e-07,2.204295372245007
1489190400,3/11/2017,4.8953676955755e-07,2.196722032228805
1489276800,3/12/2017,5.3483146598385e-07,2.2085674463258376
1489363200,3/13/2017,6.686630296486e-07,2.3116908259884763
1489449600,3/14/2017,6.561529367878401e-07,2.318158819062609
1489536000,3/15/2017,8.048425472410602e-07,2.3951462760212885
1489622400,3/16/2017,1.06121286461025e-06,2.5239779286544324
1489708800,3/17/2017,1.21561881118592e-06,2.323826829384239
1489795200,3/18/2017,7.680015309480001e-07,2.5766289017765933
1489881600,3/19/2017,9.7781735100896e-07,2.6695177456260777
1489968000,3/20/2017,9.5587399166454e-07,2.6786037787793893
1490054400,3/21/2017,9.5587909090821e-07,2.6708622857102315
1490140800,3/22/2017,9.4763973463145e-07,2.667839968981924
1490227200,3/23/2017,9.7380451476e-07,2.667638731965435
1490313600,3/24/2017,1.45963113349239e-06,2.950133689629012
1490400000,3/25/2017,1.1648942513892e-06,3.1066571084228314
1490486400,3/26/2017,1.1265098899565902e-06,3.1148405094748415
1490572800,3/27/2017,1.0914768011136e-06,3.1256046232701076
1490659200,3/28/2017,1.1179161696885002e-06,3.123074972450246
1490745600,3/29/2017,1.18156704824172e-06,3.1199777501570436
1490832000,3/30/2017,1.15955114959101e-06,3.126331727967224
1490918400,3/31/2017,1.11904319431226e-06,3.049692411958337
1491004800,4/1/2017,1.120570366146e-06,3.0327648333334842
1491091200,4/2/2017,1.0766546515718e-06,3.040334636860451
1491177600,4/3/2017,9.7865199998751e-07,3.057015243464247
1491264000,4/4/2017,9.9234433452972e-07,3.0572644296306404
1491350400,4/5/2017,1.0074764804836e-06,3.0573773226117744
1491436800,4/6/2017,9.8456184783495e-07,3.048854271494328
1491523200,4/7/2017,9.3645465654737e-07,3.014693156255273
1491609600,4/8/2017,9.821274333336e-07,3.0138364806121563
1491696000,4/9/2017,9.6025108023636e-07,2.945584021518315
1491782400,4/10/2017,9.7674243793164e-07,2.94402931173353
1491868800,4/11/2017,9.6261356635758e-07,2.937124389678098
1491955200,4/12/2017,1.0698804374786403e-06,2.862107917238885
1492041600,4/13/2017,1.11487845837777e-06,2.860650943796293
1492128000,4/14/2017,1.0532191774504402e-06,2.790434578462564
1492214400,4/15/2017,1.08733696741551e-06,2.620501425736128
1492300800,4/16/2017,1.06567253790236e-06,2.575432564391854
1492387200,4/17/2017,1.06690521406062e-06,1.9851006792958021
1492473600,4/18/2017,1.13464131748104e-06,1.8138689935662857
1492560000,4/19/2017,1.08337704130404e-06,1.8202323415631085
1492646400,4/20/2017,1.10961803201192e-06,1.821455679905689
1492732800,4/21/2017,1.1014904484071402e-06,1.8213384356774713
1492819200,4/22/2017,1.0955692505568e-06,1.819883186510374
1492905600,4/23/2017,1.06752940593e-06,1.1061261021194082
1492992000,4/24/2017,1.148241524716e-06,0.8312833298432439
1493078400,4/25/2017,1.0886568236220502e-06,0.8439416105060852
1493164800,4/26/2017,1.17476218433088e-06,0.8779672661650189
1493251200,4/27/2017,1.4129435944162002e-06,1.082505220743681
1493337600,4/28/2017,1.6027053362932805e-06,1.1476593404302982
1493424000,4/29/2017,1.5920688056697e-06,1.1445775158707516
1493510400,4/30/2017,1.7995154943330002e-06,1.196012735744666
1493596800,5/1/2017,1.78238755015695e-06,1.1982820288042044
1493683200,5/2/2017,1.77485438024925e-06,1.183863580282655
1493769600,5/3/2017,1.7828159844247204e-06,1.1140246566763883
1493856000,5/4/2017,2.1295950996177e-06,1.2419783660197021
1493942400,5/5/2017,2.07962786260565e-06,1.2533947483116825
1494028800,5/6/2017,2.1101723651184e-06,1.2424014452359902
1494115200,5/7/2017,2.06823909120174e-06,1.2237088403411813
1494201600,5/8/2017,1.97151939000012e-06,1.2479846939189851
1494288000,5/9/2017,1.93416405764916e-06,1.2464725148903544
1494374400,5/10/2017,1.9446880864063e-06,1.2478682122013394
1494460800,5/11/2017,1.9647772914168005e-06,1.241456977678314
1494547200,5/12/2017,1.8923957898345504e-06,1.2229393585610924
1494633600,5/13/2017,1.95066578027484e-06,1.221043203428342
1494720000,5/14/2017,1.95666821905408e-06,1.1919175954631407
1494806400,5/15/2017,2.00740528333104e-06,1.1913737746033772
1494892800,5/16/2017,1.9612834008208e-06,1.1927589509266459
1494979200,5/17/2017,2.31875551743284e-06,1.2956796704676157
1495065600,5/18/2017,2.17090839758928e-06,1.3273756069232872
1495152000,5/19/2017,2.79981131680854e-06,1.5323315998321072
1495238400,5/20/2017,2.7785135611699204e-06,1.5382772781322682
1495324800,5/21/2017,3.310267192708e-06,1.6115414702275592
1495411200,5/22/2017,3.68109749839734e-06,1.6218410666769145
1495497600,5/23/2017,3.8776370404635e-06,1.604416280829319
1495584000,5/24/2017,4.53849770648986e-06,1.6506238426128872
1495670400,5/25/2017,4.01253070370877e-06,1.7199769496097206
1495756800,5/26/2017,3.7071930908815305e-06,1.7675040557797999
1495843200,5/27/2017,3.49476158183301e-06,1.7172561906611703
1495929600,5/28/2017,3.7884627526040406e-06,1.69252135662403
1496016000,5/29/2017,4.35506634214392e-06,1.7303801339377944
1496102400,5/30/2017,5.659386123249981e-06,1.8823536525673492
1496188800,5/31/2017,8.73634898128736e-06,2.324972168941195
1496275200,6/1/2017,5.254549843065e-06,3.037136328342479
1496361600,6/2/2017,5.08778679299436e-06,3.044654119532367
1496448000,6/3/2017,5.086634648727401e-06,3.0026014868537625
1496534400,6/4/2017,5.758711618897921e-06,3.014161889132775
1496620800,6/5/2017,5.6700404922910006e-06,3.0184216679866247
1496707200,6/6/2017,6.22045056752854e-06,3.0191081912779167
1496793600,6/7/2017,6.024859438433131e-06,3.013992767001478
1496880000,6/8/2017,6.114757581631381e-06,3.0083236624927707
1496966400,6/9/2017,6.28527216812313e-06,3.006265876846604
1497052800,6/10/2017,7.5327201885683005e-06,3.0444256478447844
1497139200,6/11/2017,8.09919821043872e-06,3.031138183808381
1497225600,6/12/2017,1.19941677425794e-05,3.2587788552444823
1497312000,6/13/2017,9.6649595845273e-06,3.394095502596826
1497398400,6/14/2017,7.84395747716336e-06,3.5144313632677746
1497484800,6/15/2017,8.069584524833721e-06,3.5063400836245227
1497571200,6/16/2017,7.80900103344483e-06,3.489413268755872
1497657600,6/17/2017,7.7080345889373e-06,3.4739691292494266
1497744000,6/18/2017,6.952260316527131e-06,3.422636979314722
1497830400,6/19/2017,7.5417441327576e-06,3.4242977921275757
1497916800,6/20/2017,1.248106296557944e-05,3.770044612420248
1498003200,6/21/2017,1.89533043121841e-05,3.9850050455342907
1498089600,6/22/2017,1.3208099640168032e-05,4.240791315176544
1498176000,6/23/2017,1.3387850317191902e-05,4.2206827051824085
1498262400,6/24/2017,1.4407547956643162e-05,4.182867715728017
1498348800,6/25/2017,9.64388498802624e-06,4.443855120041969
1498435200,6/26/2017,1.257764060771568e-05,4.504138688063984
1498521600,6/27/2017,9.03637141103022e-06,4.685349508216476
1498608000,6/28/2017,1.373450571941876e-05,4.86595935479266
1498694400,6/29/2017,1.02579937666897e-05,4.928579634490347
1498780800,6/30/2017,7.64112998435268e-06,4.811531984810804
1498867200,7/1/2017,6.966019159380001e-06,4.4698513887330575
1498953600,7/2/2017,7.2648428381872e-06,4.468646850381245
1499040000,7/3/2017,7.771916484908932e-06,4.472576784354627
1499126400,7/4/2017,6.635888092522751e-06,4.493480480984702
1499212800,7/5/2017,6.951384523118e-06,4.495164916379037
1499299200,7/6/2017,6.60474377508632e-06,4.488576368478499
1499385600,7/7/2017,6.510618526635721e-06,4.487320969358857
1499472000,7/8/2017,6.40952389268073e-06,4.487534235481804
1499558400,7/9/2017,6.385348808800081e-06,4.486585267771757
1499644800,7/10/2017,4.6996638242224005e-06,4.561372633684062
1499731200,7/11/2017,4.682772557395551e-06,4.550555238024315
1499817600,7/12/2017,5.447208361495601e-06,4.349640244475504
1499904000,7/13/2017,4.853801760642151e-06,4.308413262216305
1499990400,7/14/2017,4.557826134822859e-06,4.258999343791717
1500076800,7/15/2017,4.5055016312171005e-06,4.2557943230617346
1500163200,7/16/2017,3.7650890497274e-06,4.292215091631579
1500249600,7/17/2017,4.750855491561301e-06,4.384822534517917
1500336000,7/18/2017,6.113818096137211e-06,4.470421805993679
1500422400,7/19/2017,5.02728151634543e-06,4.507894953117888
1500508800,7/20/2017,5.38332027249133e-06,4.118051481606966
1500595200,7/21/2017,7.381539079454942e-06,3.992434505628304
1500681600,7/22/2017,5.6991031112924205e-06,3.9008697984228493
1500768000,7/23/2017,5.57369787011312e-06,3.898070574742495
1500854400,7/24/2017,5.6355671467536e-06,3.883449848954596
1500940800,7/25/2017,5.4357857635881405e-06,3.6470706525419834
1501027200,7/26/2017,5.4057293417696e-06,3.500340139008953
1501113600,7/27/2017,5.2273908124711005e-06,3.3262421007696172
1501200000,7/28/2017,4.810904596563631e-06,2.9340513819521403
1501286400,7/29/2017,4.96248659277888e-06,2.7909060216375345
1501372800,7/30/2017,4.70481175411426e-06,2.61835823516397
1501459200,7/31/2017,4.490859165778711e-06,2.6063738479527614
1501545600,8/1/2017,5.7519771558237e-06,2.7567989417673155
1501632000,8/2/2017,5.484745162988001e-06,2.746459088384149
1501718400,8/3/2017,5.58312491793546e-06,2.696509816915501
1501804800,8/4/2017,4.9922526254504005e-06,2.7144135838705745
1501891200,8/5/2017,6.07014751139309e-06,2.803413266612868
1501977600,8/6/2017,6.427065313913841e-06,2.8107896465003708
1502064000,8/7/2017,6.799172444943781e-06,2.8170791428160733
1502150400,8/8/2017,7.06789772774722e-06,2.81989364537241
1502236800,8/9/2017,7.10508856150448e-06,2.588881790046163
1502323200,8/10/2017,7.23174770537844e-06,2.5881477606327308
1502409600,8/11/2017,7.75026678556592e-06,2.549145685601707
1502496000,8/12/2017,7.639633854825541e-06,2.509811681320265
1502582400,8/13/2017,6.54156060034856e-06,2.5659183365500637
1502668800,8/14/2017,6.618647690069401e-06,2.564509047471923
1502755200,8/15/2017,6.22684131800432e-06,2.484709925230729
1502841600,8/16/2017,1.046279957926938e-05,2.954227967543396
1502928000,8/17/2017,8.722221202695001e-06,2.9243754081428857
1503014400,8/18/2017,1.306650507601128e-05,3.1299134097207455
1503100800,8/19/2017,7.57568440627726e-06,3.7163336016684663
1503187200,8/20/2017,6.850322115012601e-06,3.568055807173391
1503273600,8/21/2017,7.422389975601951e-06,3.4558469992072545
1503360000,8/22/2017,7.3400759198380305e-06,3.4548083678679222
1503446400,8/23/2017,7.3815179729982e-06,3.454823178503924
1503532800,8/24/2017,7.965777764548001e-06,3.458573188648143
1503619200,8/25/2017,8.35426966560702e-06,3.4600069305173218
1503705600,8/26/2017,7.5945518995385615e-06,3.4774791782334478
1503792000,8/27/2017,7.70650553854272e-06,3.4603734040578673
1503878400,8/28/2017,8.004292082195481e-06,3.4608407516012263
1503964800,8/29/2017,9.70452170975705e-06,3.504932895218032
1504051200,8/30/2017,9.950554662492502e-06,3.4956469153380967
1504137600,8/31/2017,1.405862524712433e-05,3.589204809347495
1504224000,9/1/2017,1.13661457029767e-05,3.679007063046091
1504310400,9/2/2017,2.200352019570381e-05,4.296123656732431
1504396800,9/3/2017,8.6794010412781e-06,5.463664274148051
1504483200,9/4/2017,8.4405300397182e-06,5.4279957718178355
1504569600,9/5/2017,9.58249215367878e-06,5.440898248637432
1504656000,9/6/2017,1.2377258799546082e-05,5.504927627788935
1504742400,9/7/2017,1.2122784182769122e-05,5.506286271726189
1504828800,9/8/2017,1.2966857190660964e-05,5.508734317623539
1504915200,9/9/2017,9.095789512209051e-06,5.6616661795343175
1505001600,9/10/2017,1.081199836494766e-05,5.6873272666552595
1505088000,9/11/2017,7.8783177785422e-06,5.8008895115542725
1505174400,9/12/2017,8.361274812820602e-06,5.776411886116988
1505260800,9/13/2017,7.481776616879999e-06,5.791342092976807
1505347200,9/14/2017,6.33092921399748e-06,5.818082109653013
1505433600,9/15/2017,9.22181020695198e-06,5.677534835818863
1505520000,9/16/2017,8.978691312636e-06,5.642077181178132
1505606400,9/17/2017,8.4876931821392e-06,5.453349257101792
1505692800,9/18/2017,8.19039627649321e-06,5.107900863072349
1505779200,9/19/2017,7.992198405495001e-06,5.0954182539203785
1505865600,9/20/2017,8.535985464324361e-06,5.092998117134319
1505952000,9/21/2017,6.1823293900377e-06,5.2194561140643945
1506038400,9/22/2017,6.41022571024818e-06,5.221381707392424
1506124800,9/23/2017,6.74211444262062e-06,5.217139612457072
1506211200,9/24/2017,7.976865863964601e-06,5.249451479460594
1506297600,9/25/2017,7.53367872744372e-06,5.242549649311799
1506384000,9/26/2017,7.0924476220224e-06,5.246390294297201
1506470400,9/27/2017,8.22938352912792e-06,5.271367880868574
1506556800,9/28/2017,7.69327452527816e-06,5.2302178377887065
1506643200,9/29/2017,6.78330236329144e-06,5.244785002282688
1506729600,9/30/2017,7.9420846384893e-06,5.122718848572418
1506816000,10/1/2017,7.35272730801895e-06,5.079904714463741
1506902400,10/2/2017,7.532111610331201e-06,4.462989348160011
1506988800,10/3/2017,6.96903658877685e-06,3.0926589853447486
1507075200,10/4/2017,6.90985156223904e-06,3.0917735783403537
1507161600,10/5/2017,7.169095852738351e-06,3.0585869361073255
1507248000,10/6/2017,7.94236817162371e-06,2.9352008389593633
1507334400,10/7/2017,7.0673901077724e-06,2.9566641680143704
1507420800,10/8/2017,7.456107316262579e-06,2.9520515186392027
1507507200,10/9/2017,7.1784783427214006e-06,2.6935511447469165
1507593600,10/10/2017,7.47889806938646e-06,2.620472081869534
1507680000,10/11/2017,9.09771131540984e-06,2.4773487340186215
1507766400,10/12/2017,7.42463871174501e-06,2.5720136659968382
1507852800,10/13/2017,8.92239953005895e-06,2.6225389422024588
1507939200,10/14/2017,8.198068289224451e-06,2.569397677420083
1508025600,10/15/2017,7.91440072732908e-06,2.203421234307909
1508112000,10/16/2017,5.574505131343981e-06,2.5112976266380467
1508198400,10/17/2017,4.48756007943276e-06,2.6045772515564143
1508284800,10/18/2017,4.41499970532682e-06,2.6041042497555624
1508371200,10/19/2017,3.76124105188329e-06,2.6493261392195886
1508457600,10/20/2017,4.4281048025330805e-06,2.712439599533885
1508544000,10/21/2017,3.6331472553553502e-06,2.5695253881471376
1508630400,10/22/2017,3.1613372474418897e-06,2.5958472787870215
1508716800,10/23/2017,3.93102387176163e-06,2.7187356942666714
1508803200,10/24/2017,4.274257524589e-06,2.661303198985749
1508889600,10/25/2017,3.7696658104815513e-06,2.6836968516916295
1508976000,10/26/2017,3.66055733438486e-06,2.680454892376713
1509062400,10/27/2017,3.4215924866258803e-06,2.6123515808505866
1509148800,10/28/2017,3.0778106562032503e-06,2.6228597536816967
1509235200,10/29/2017,3.1534965328609604e-06,2.6064064092068455
1509321600,10/30/2017,3.6227738295996008e-06,2.590400295709662
1509408000,10/31/2017,4.15757434382412e-06,2.645011033954096
1509494400,11/1/2017,4.3353195290217804e-06,2.6493758335996813
1509580800,11/2/2017,4.535879809026841e-06,2.6494497764388
1509667200,11/3/2017,3.892189907385511e-06,2.6930728040868286
1509753600,11/4/2017,3.4879049700970807e-06,2.7032181200629855
1509840000,11/5/2017,3.1706861593100105e-06,2.6746562090572708
1509926400,11/6/2017,3.09690066254382e-06,2.656584732217499
1510012800,11/7/2017,3.90867342377472e-06,2.7953673093050915
1510099200,11/8/2017,4.965172824595951e-06,2.9384308251625053
1510185600,11/9/2017,5.046015548821941e-06,2.934034547265098
1510272000,11/10/2017,4.46361387659306e-06,2.857778241005759
1510358400,11/11/2017,4.83749239808128e-06,2.8043306651356334
1510444800,11/12/2017,5.5118099853245e-06,2.7628348682215487
1510531200,11/13/2017,5.223503928385601e-06,2.755261411238664
1510617600,11/14/2017,5.591298687953921e-06,2.7692433946030865
1510704000,11/15/2017,5.7658593168864e-06,2.486912637624682
1510790400,11/16/2017,5.29302898322736e-06,2.3819800508385427
1510876800,11/17/2017,5.44220517632068e-06,2.381865534403393
1510963200,11/18/2017,4.62396936845205e-06,2.3842438101580044
1511049600,11/19/2017,5.045632684641001e-06,2.335786339691327
1511136000,11/20/2017,5.91619816799088e-06,2.278022378670032
1511222400,11/21/2017,6.326691029375321e-06,2.2136597647945173
1511308800,11/22/2017,6.27237238755996e-06,2.1009385251109975
1511395200,11/23/2017,6.501919344352481e-06,2.088007698630144
1511481600,11/24/2017,7.27138572190677e-06,2.052159657471418
1511568000,11/25/2017,5.9893708252590304e-06,2.1802217744606773
1511654400,11/26/2017,7.036419050289861e-06,2.2150234983613464
1511740800,11/27/2017,7.3839644493388e-06,2.1659355533914417
1511827200,11/28/2017,7.823642397305211e-06,2.1681445362078793
1511913600,11/29/2017,7.4797934578904606e-06,2.147074869205221
1512000000,11/30/2017,7.111553563452001e-06,2.1220270189888963
1512086400,12/1/2017,6.72141587037438e-06,2.135702193693361
1512172800,12/2/2017,6.03555346489172e-06,2.1743335783725715
1512259200,12/3/2017,6.5110120325648105e-06,2.1043878970140417
1512345600,12/4/2017,1.025481888591876e-05,2.548979439807231
1512432000,12/5/2017,1.403697781779696e-05,2.6800618233364513
1512518400,12/6/2017,1.7793345846998162e-05,2.7440044037088254
1512604800,12/7/2017,2.5124376114195448e-05,2.8593255748289703
1512691200,12/8/2017,2.760260072447076e-05,2.7900709405761233
1512777600,12/9/2017,2.6273820553439222e-05,2.811461161434923
1512864000,12/10/2017,1.9018817984389112e-05,3.047952015530093
1512950400,12/11/2017,1.810480687892767e-05,3.0642749054800777
1513036800,12/12/2017,2.518896905295132e-05,3.2109287523296994
1513123200,12/13/2017,2.7006897744763232e-05,3.1892190871806196
1513209600,12/14/2017,2.8986063912389222e-05,3.1893732114520126
1513296000,12/15/2017,2.424569382550251e-05,3.291233405948816
1513382400,12/16/2017,2.4454379834785678e-05,3.2594221675703268
1513468800,12/17/2017,2.0900675722058653e-05,3.3387818259412603
1513555200,12/18/2017,2.1569868071246104e-05,3.2542957296560227
1513641600,12/19/2017,2.789389902325e-05,3.330920680544089
1513728000,12/20/2017,3.321299388863649e-05,3.337276623853443
1513814400,12/21/2017,3.287085914955402e-05,3.3454012724034925
1513900800,12/22/2017,2.6830822216224683e-05,3.4586941462209664
1513987200,12/23/2017,2.3314643395329e-05,3.5208996280347633
1514073600,12/24/2017,2.043169151022429e-05,3.5629891411652936
1514160000,12/25/2017,1.888196357673912e-05,3.4920458261900853
1514246400,12/26/2017,1.9533566076609803e-05,3.4638009129393343
1514332800,12/27/2017,1.8578839549334283e-05,3.4756938373218924
1514419200,12/28/2017,1.7295842559455202e-05,3.4922695328265587
1514505600,12/29/2017,1.8510408314572404e-05,3.4854066526477094
1514592000,12/30/2017,1.6744955233273582e-05,3.504172799719926
